lineage	checkpoint	form_used	form_stage	raw	floor	vorp	lin_median	dead_weight_penalty	adjusted
338	8	Solrock	1	0.5802	0.3953	0.1017	0.6006	0.0204	0.5598
338	9	Solrock	1	0.6079	0.3784	0.1281	0.6006	0	0.6079
338	10	Solrock	1	0.6259	0.4256	0.1404	0.6006	0	0.6259
338	11	Solrock	1	0.5813	0.3733	0.0644	0.6006	0.0193	0.562
338	12	Solrock	1	0.6393	0.3732	0.1732	0.6006	0	0.6393
338	13	Solrock	1	0.6006	0.3369	0.3468	0.6006	0	0.6006
338	14	Solrock	1	0.6379	0.3241	0.3418	0.6006	0	0.6379
338	15	Solrock	1	0.6393	0.4094	0.3845	0.6006	0	0.6393
338	16	Solrock	1	0.6135	0.3681	0.3517	0.6006	0	0.6135
338	17	Solrock	1	0.595	0.3603	0.3478	0.6006	0.0056	0.5894
338	18	Solrock	1	0.5697	0.3923	0.3347	0.6006	0.0309	0.5388
338	19	Solrock	1	0.5778	0.3397	0.3303	0.6006	0.0228	0.555
339	1	Barboach	1	0.5688	0.4353	0.01	0.5738	0.005	0.5638
339	2	Barboach	1	0.4487	0.3082	0.084	0.5738	0.1251	0.3236
339	3	Barboach	1	0.6026	0.4067	0.1185	0.5738	0	0.6026
339	4	Whiscash	2	0.608	0.5046	0.0986	0.5738	0	0.608
339	5	Whiscash	2	0.6495	0.4914	0.1581	0.5738	0	0.6495
339	6	Whiscash	2	0.5868	0.5283	0.0585	0.5738	0	0.5868
339	7	Whiscash	2	0.5335	0.3977	0.113	0.5738	0.0403	0.4932
339	8	Whiscash	2	0.5225	0.4062	0.0985	0.5738	0.0513	0.4712
339	9	Whiscash	2	0.569	0.4105	0.1904	0.5738	0.0048	0.5642
339	10	Whiscash	2	0.5867	0.3961	0.2239	0.5738	0	0.5867
339	11	Whiscash	2	0.5006	0.3853	0.1156	0.5738	0.0732	0.4274
339	12	Whiscash	2	0.533	0.3163	0.165	0.5738	0.0408	0.4922
339	13	Whiscash	2	0.6007	0.3666	0.173	0.5738	0	0.6007
339	14	Whiscash	2	0.5753	0.3796	0.1485	0.5738	0	0.5753
339	15	Whiscash	2	0.6008	0.4298	0.1661	0.5738	0	0.6008
339	16	Whiscash	2	0.5738	0.3979	0.1691	0.5738	0	0.5738
339	17	Whiscash	2	0.6264	0.3666	0.2331	0.5738	0	0.6264
339	18	Whiscash	2	0.559	0.3766	0.1672	0.5738	0.0148	0.5442
339	19	Whiscash	2	0.5671	0.3825	0.1677	0.5738	0.0067	0.5604
341	1	Corphish	1	0.5918	0.4534	0.1057	0.5067	0	0.5918
341	2	Corphish	1	0.4764	0.3121	-0.0102	0.5067	0.0303	0.4461
341	3	Crawdaunt	2	0.5049	0.4083	-0.0281	0.5067	0.0018	0.5031
341	4	Crawdaunt	2	0.4519	0.357	-0.1672	0.5067	0.0548	0.3971
341	5	Crawdaunt	2	0.5067	0.344	-0.0051	0.5067	0	0.5067
341	6	Crawdaunt	2	0.4309	0.2937	-0.0029	0.5067	0.0758	0.3551
341	7	Crawdaunt	2	0.5272	0.4039	0.0592	0.5067	0	0.5272
341	8	Crawdaunt	2	0.4985	0.3437	0.0713	0.5067	0.0082	0.4903
341	9	Crawdaunt	2	0.5069	0.3522	-0.0169	0.5067	0	0.5069
341	10	Crawdaunt	2	0.5579	0.3363	0.0428	0.5067	0	0.5579
341	11	Crawdaunt	2	0.5285	0.3186	0.0011	0.5067	0	0.5285
341	12	Crawdaunt	2	0.4506	0.3263	-0.036	0.5067	0.0561	0.3945
341	13	Crawdaunt	2	0.534	0.3639	0.0213	0.5067	0	0.534
341	14	Crawdaunt	2	0.5458	0.3439	0.0216	0.5067	0	0.5458
341	15	Crawdaunt	2	0.5127	0.3821	-0.0223	0.5067	0	0.5127
341	16	Crawdaunt	2	0.4836	0.3712	-0.0166	0.5067	0.0231	0.4605
341	17	Crawdaunt	2	0.4661	0.3176	-0.048	0.5067	0.0406	0.4255
341	18	Crawdaunt	2	0.4125	0.316	-0.0678	0.5067	0.0942	0.3183
341	19	Crawdaunt	2	0.5354	0.3629	0.0387	0.5067	0	0.5354
343	2	Baltoy	1	0.3714	0.3393	-0.0332	0.6676	0.2962	0.0752
343	3	Baltoy	1	0.4142	0.3583	-0.0728	0.6676	0.2534	0.1608
343	4	Baltoy	1	0.2889	0.2147	-0.2414	0.6676	0.3787	-0.0898
343	5	Baltoy	1	0.3301	0.2346	-0.1515	0.6676	0.3375	-0.0074
343	6	Baltoy	1	0.5939	0.3207	0.2288	0.6676	0.0737	0.5202
343	7	Claydol	2	0.6389	0.4507	0.1509	0.6676	0.0287	0.6102
343	8	Claydol	2	0.6727	0.4301	0.242	0.6676	0	0.6727
343	9	Claydol	2	0.6429	0.443	0.1832	0.6676	0.0247	0.6182
343	10	Claydol	2	0.6625	0.3562	0.1968	0.6676	0.0051	0.6574
343	11	Claydol	2	0.6863	0.4329	0.1992	0.6676	0	0.6863
343	12	Claydol	2	0.7387	0.4783	0.2972	0.6676	0	0.7387
343	13	Claydol	2	0.6839	0.3725	0.2411	0.6676	0	0.6839
343	14	Claydol	2	0.6995	0.3503	0.2791	0.6676	0	0.6995
343	15	Claydol	2	0.6855	0.4999	0.2055	0.6676	0	0.6855
343	16	Claydol	2	0.5995	0.4064	0.1959	0.6676	0.0681	0.5314
343	17	Claydol	2	0.6811	0.4341	0.247	0.6676	0	0.6811
343	18	Claydol	2	0.7392	0.4925	0.3236	0.6676	0	0.7392
343	19	Claydol	2	0.6877	0.385	0.296	0.6676	0	0.6877
345	2	Lileep	1	0.4854	0.3002	-0.0182	0.59	0.1046	0.3808
345	3	Lileep	1	0.4787	0.2664	-0.0156	0.59	0.1113	0.3674
345	4	Cradily	2	0.3833	0.3607	-0.1261	0.59	0.2068	0.1765
345	5	Cradily	2	0.4637	0.3798	-0.0961	0.59	0.1263	0.3374
345	6	Cradily	2	0.6156	0.3256	0.0748	0.59	0	0.6156
345	7	Cradily	2	0.6801	0.329	0.2543	0.59	0	0.6801
345	8	Cradily	2	0.5804	0.3276	0.1677	0.59	0.0096	0.5708
345	9	Cradily	2	0.5503	0.3511	0.1376	0.59	0.0397	0.5106
345	10	Cradily	2	0.6435	0.3379	0.2127	0.59	0	0.6435
345	11	Cradily	2	0.6024	0.4054	0.1288	0.59	0	0.6024
345	12	Cradily	2	0.5997	0.3172	0.1896	0.59	0	0.5997
345	13	Cradily	2	0.5398	0.3918	0.1393	0.59	0.0503	0.4895
345	14	Cradily	2	0.692	0.3658	0.2596	0.59	0	0.692
345	15	Cradily	2	0.6549	0.4258	0.228	0.59	0	0.6549
345	16	Cradily	2	0.6115	0.3684	0.2431	0.59	0	0.6115
345	17	Cradily	2	0.6464	0.3941	0.2447	0.59	0	0.6464
345	18	Cradily	2	0.5645	0.2914	0.2042	0.59	0.0255	0.539
345	19	Cradily	2	0.5589	0.3628	0.1947	0.59	0.0312	0.5277
347	2	Anorith	1	0.5137	0.4481	-0.0111	0.5639	0.0502	0.4635
347	3	Anorith	1	0.4462	0.3563	-0.0868	0.5639	0.1177	0.3285
347	4	Armaldo	2	0.4797	0.4046	-0.1394	0.5639	0.0842	0.3955
347	5	Armaldo	2	0.5027	0.3866	-0.0571	0.5639	0.0612	0.4415
347	6	Armaldo	2	0.7019	0.3942	0.2185	0.5639	0	0.7019
347	7	Armaldo	2	0.5656	0.4059	0.0687	0.5639	0	0.5656
347	8	Armaldo	2	0.6265	0.363	0.148	0.5639	0	0.6265
347	9	Armaldo	2	0.6311	0.3626	0.1513	0.5639	0	0.6311
347	10	Armaldo	2	0.6664	0.3979	0.1809	0.5639	0	0.6664
347	11	Armaldo	2	0.5864	0.3698	0.0695	0.5639	0	0.5864
347	12	Armaldo	2	0.5221	0.3624	0.056	0.5639	0.0418	0.4803
347	13	Armaldo	2	0.6318	0.3982	0.1607	0.5639	0	0.6318
347	14	Armaldo	2	0.5797	0.344	0.0747	0.5639	0	0.5797
347	15	Armaldo	2	0.6378	0.442	0.1352	0.5639	0	0.6378
347	16	Armaldo	2	0.5623	0.3384	0.0941	0.5639	0.0016	0.5607
347	17	Armaldo	2	0.4697	0.3303	0.0271	0.5639	0.0942	0.3755
347	18	Armaldo	2	0.5445	0.3461	0.1073	0.5639	0.0194	0.5251
347	19	Armaldo	2	0.5527	0.3288	0.1037	0.5639	0.0112	0.5415
349	1	Milotic	2	0.5686	0.5237	-0.0039	0.6523	0.0837	0.4849
349	2	Milotic	2	0.4955	0.4345	-0.0293	0.6523	0.1568	0.3387
349	3	Milotic	2	0.4994	0.4384	-0.0336	0.6523	0.1529	0.3465
349	4	Milotic	2	0.6323	0.5486	0.0424	0.6523	0.02	0.6123
349	5	Milotic	2	0.6856	0.6077	0.1884	0.6523	0	0.6856
349	6	Milotic	2	0.6079	0.3735	0.1542	0.6523	0.0444	0.5635
349	7	Milotic	2	0.7044	0.5102	0.2075	0.6523	0	0.7044
349	8	Milotic	2	0.6933	0.5069	0.2148	0.6523	0	0.6933
349	9	Milotic	2	0.6545	0.4345	0.1747	0.6523	0	0.6545
349	10	Milotic	2	0.6412	0.4565	0.1557	0.6523	0.0111	0.6301
349	11	Milotic	2	0.617	0.4097	0.1001	0.6523	0.0353	0.5817
349	12	Milotic	2	0.6618	0.4209	0.2101	0.6523	0	0.6618
349	13	Milotic	2	0.6896	0.4783	0.2066	0.6523	0	0.6896
349	14	Milotic	2	0.6332	0.3961	0.1341	0.6523	0.0191	0.6141
349	15	Milotic	2	0.6523	0.4207	0.1308	0.6523	0	0.6523
349	16	Milotic	2	0.6751	0.427	0.1972	0.6523	0	0.6751
349	17	Milotic	2	0.6528	0.4169	0.2103	0.6523	0	0.6528
349	18	Milotic	2	0.6264	0.3456	0.1488	0.6523	0.0259	0.6005
349	19	Milotic	2	0.6674	0.4458	0.183	0.6523	0	0.6674
351	4	Castform-Normal	1	0.4974	0.3849	0.0591	0.5057	0.0083	0.4891
351	5	Castform-Normal	1	0.5222	0.4165	-0.0243	0.5057	0	0.5222
351	6	Castform-Normal	1	0.5972	0.3738	0.1086	0.5057	0	0.5972
351	7	Castform-Normal	1	0.5232	0.3971	0.188	0.5057	0	0.5232
351	8	Castform-Normal	1	0.4938	0.3633	0.1439	0.5057	0.0119	0.4819
351	9	Castform-Normal	1	0.5966	0.3692	0.218	0.5057	0	0.5966
351	10	Castform-Normal	1	0.4738	0.3212	0.111	0.5057	0.0319	0.4419
351	11	Castform-Normal	1	0.5763	0.3389	0.1913	0.5057	0	0.5763
351	12	Castform-Normal	1	0.4889	0.3739	0.1209	0.5057	0.0168	0.4721
351	13	Castform-Normal	1	0.5138	0.3677	0.0861	0.5057	0	0.5138
351	14	Castform-Normal	1	0.5135	0.2799	0.0867	0.5057	0	0.5135
351	15	Castform-Normal	1	0.4979	0.2834	0.0632	0.5057	0.0078	0.4901
351	16	Castform-Normal	1	0.4713	0.3055	0.0666	0.5057	0.0344	0.4369
351	17	Castform-Normal	1	0.5146	0.3226	0.1213	0.5057	0	0.5146
351	18	Castform-Normal	1	0.4527	0.3034	0.0609	0.5057	0.053	0.3997
351	19	Castform-Normal	1	0.4837	0.3118	0.0843	0.5057	0.022	0.4617
352	9	Kecleon	1	0.5663	0.3466	0.0425	0.5889	0.0226	0.5437
352	10	Kecleon	1	0.5458	0.3302	0.0307	0.5889	0.0431	0.5027
352	11	Kecleon	1	0.6002	0.3613	0.0728	0.5889	0	0.6002
352	12	Kecleon	1	0.5902	0.3121	0.1036	0.5889	0	0.5902
352	13	Kecleon	1	0.6744	0.3717	0.1617	0.5889	0	0.6744
352	14	Kecleon	1	0.6245	0.3485	0.1003	0.5889	0	0.6245
352	15	Kecleon	1	0.5683	0.3805	0.0333	0.5889	0.0206	0.5477
352	16	Kecleon	1	0.552	0.3246	0.0518	0.5889	0.0369	0.5151
352	17	Kecleon	1	0.5889	0.3384	0.0748	0.5889	0	0.5889
352	18	Kecleon	1	0.571	0.3017	0.0907	0.5889	0.0179	0.5531
352	19	Kecleon	1	0.6017	0.3341	0.105	0.5889	0	0.6017
353	1	Shuppet	1	0.5386	0.4839	0.0525	0.4884	0	0.5386
353	2	Shuppet	1	0.5185	0.3862	0.0319	0.4884	0	0.5185
353	3	Shuppet	1	0.4639	0.363	-0.0169	0.4884	0.0245	0.4394
353	4	Shuppet	1	0.4279	0.3314	-0.0858	0.4884	0.0605	0.3674
353	5	Shuppet	1	0.452	0.3227	-0.0598	0.4884	0.0364	0.4156
353	6	Shuppet	1	0.4115	0.2757	-0.079	0.4884	0.0769	0.3346
353	7	Banette	2	0.5546	0.4008	0.031	0.4884	0	0.5546
353	8	Banette	2	0.4322	0.3387	-0.0668	0.4884	0.0562	0.376
353	9	Banette	2	0.5159	0.4018	-0.0079	0.4884	0	0.5159
353	10	Banette	2	0.4569	0.3208	-0.0582	0.4884	0.0315	0.4254
353	11	Banette	2	0.5153	0.345	-0.0121	0.4884	0	0.5153
353	12	Banette	2	0.4991	0.3574	0.0125	0.4884	0	0.4991
353	13	Banette	2	0.4994	0.4054	-0.0133	0.4884	0	0.4994
353	14	Banette	2	0.4582	0.3375	-0.066	0.4884	0.0302	0.428
353	15	Banette	2	0.5038	0.408	-0.0312	0.4884	0	0.5038
353	16	Banette	2	0.4429	0.3433	-0.0573	0.4884	0.0455	0.3974
353	17	Banette	2	0.4907	0.3544	-0.0234	0.4884	0	0.4907
353	18	Banette	2	0.4884	0.3813	0.0081	0.4884	0	0.4884
353	19	Banette	2	0.4506	0.3549	-0.0461	0.4884	0.0378	0.4128
355	1	Dusknoir	3	0.5234	0.5053	-0.1021	0.5532	0.0298	0.4936
355	2	Dusknoir	3	0.5596	0.4646	0.0348	0.5532	0	0.5596
355	3	Dusknoir	3	0.544	0.4619	0.0821	0.5532	0.0092	0.5348
355	4	Dusknoir	3	0.4809	0.4232	-0.0874	0.5532	0.0723	0.4086
355	5	Dusknoir	3	0.505	0.39	-0.0415	0.5532	0.0482	0.4568
355	6	Dusknoir	3	0.6736	0.3859	0.2398	0.5532	0	0.6736
355	7	Dusknoir	3	0.5963	0.3747	0.0727	0.5532	0	0.5963
355	8	Dusknoir	3	0.5067	0.352	0.0077	0.5532	0.0465	0.4602
355	9	Dusknoir	3	0.6591	0.4216	0.1353	0.5532	0	0.6591
355	10	Dusknoir	3	0.6353	0.3865	0.1202	0.5532	0	0.6353
355	11	Dusknoir	3	0.5808	0.3749	0.0534	0.5532	0	0.5808
355	12	Dusknoir	3	0.5195	0.4034	0.0329	0.5532	0.0337	0.4858
355	13	Dusknoir	3	0.5855	0.4259	0.0728	0.5532	0	0.5855
355	14	Dusknoir	3	0.5342	0.3692	0.01	0.5532	0.019	0.5152
355	15	Dusknoir	3	0.6554	0.4272	0.1204	0.5532	0	0.6554
355	16	Dusknoir	3	0.5546	0.3548	0.0544	0.5532	0	0.5546
355	17	Dusknoir	3	0.5508	0.3877	0.0367	0.5532	0.0024	0.5484
355	18	Dusknoir	3	0.5532	0.4019	0.0729	0.5532	0	0.5532
355	19	Dusknoir	3	0.5366	0.3815	0.0399	0.5532	0.0166	0.52
357	1	Tropius	1	0.6373	0.5919	0.0785	0.558	0	0.6373
357	2	Tropius	1	0.6256	0.4683	0.2609	0.558	0	0.6256
357	3	Tropius	1	0.6505	0.5219	0.1664	0.558	0	0.6505
357	4	Tropius	1	0.6146	0.4074	0.1174	0.558	0	0.6146
357	5	Tropius	1	0.6337	0.4298	0.0667	0.558	0	0.6337
357	6	Tropius	1	0.5171	0.364	-0.0035	0.558	0.0409	0.4762
357	7	Tropius	1	0.598	0.4286	0.108	0.558	0	0.598
357	8	Tropius	1	0.5804	0.4123	0.0922	0.558	0	0.5804
357	9	Tropius	1	0.5243	0.3879	0.0262	0.558	0.0337	0.4906
357	10	Tropius	1	0.5217	0.3681	0.0599	0.558	0.0363	0.4854
357	11	Tropius	1	0.5449	0.4203	-0.0044	0.558	0.0131	0.5318
357	12	Tropius	1	0.4148	0.2943	-0.0369	0.558	0.1432	0.2716
357	13	Tropius	1	0.5905	0.3886	0.1075	0.558	0	0.5905
357	14	Tropius	1	0.558	0.3983	0.0589	0.558	0	0.558
357	15	Tropius	1	0.5811	0.43	0.0596	0.558	0	0.5811
357	16	Tropius	1	0.5223	0.3771	0.0444	0.558	0.0357	0.4866
357	17	Tropius	1	0.4492	0.3134	0.0067	0.558	0.1088	0.3404
357	18	Tropius	1	0.4709	0.2767	-0.0067	0.558	0.0871	0.3838
357	19	Tropius	1	0.4887	0.3469	0.0043	0.558	0.0693	0.4194
359	4	Absol	1	0.5888	0.3588	-0.0303	0.5284	0	0.5888
359	5	Absol	1	0.6626	0.3811	0.1028	0.5284	0	0.6626
359	6	Absol	1	0.5411	0.3206	0.0506	0.5284	0	0.5411
359	7	Absol	1	0.5507	0.3338	0.0271	0.5284	0	0.5507
359	8	Absol	1	0.503	0.304	0.004	0.5284	0.0254	0.4776
359	9	Absol	1	0.5434	0.3257	0.0196	0.5284	0	0.5434
359	10	Absol	1	0.4986	0.2751	-0.0165	0.5284	0.0298	0.4688
359	11	Absol	1	0.5886	0.3165	0.0612	0.5284	0	0.5886
359	12	Absol	1	0.4642	0.2593	-0.0224	0.5284	0.0642	0.4
359	13	Absol	1	0.4835	0.3242	-0.0292	0.5284	0.0449	0.4386
359	14	Absol	1	0.5485	0.3093	0.0243	0.5284	0	0.5485
359	15	Absol	1	0.5177	0.3526	-0.0173	0.5284	0.0107	0.507
359	16	Absol	1	0.539	0.2955	0.0388	0.5284	0	0.539
359	17	Absol	1	0.4318	0.2298	-0.0823	0.5284	0.0966	0.3352
359	18	Absol	1	0.4594	0.2775	-0.0209	0.5284	0.069	0.3904
359	19	Absol	1	0.5043	0.3012	0.0076	0.5284	0.0241	0.4802
360	1	Wobbuffet	2	0.2932	0.2932	-0.1354	0.1981	0	0.2932
360	2	Wobbuffet	2	0.2632	0.2486	-0.1311	0.1981	0	0.2632
360	3	Wobbuffet	2	0.2696	0.2536	-0.0976	0.1981	0	0.2696
360	4	Wobbuffet	2	0.1948	0.1693	-0.205	0.1981	0.0033	0.1915
360	5	Wobbuffet	2	0.2112	0.1973	-0.1341	0.1981	0	0.2112
360	6	Wobbuffet	2	0.2058	0.1928	-0.1803	0.1981	0	0.2058
360	7	Wobbuffet	2	0.1874	0.1625	-0.2481	0.1981	0.0107	0.1767
360	8	Wobbuffet	2	0.1979	0.1858	-0.2103	0.1981	0.0002	0.1977
360	9	Wobbuffet	2	0.2021	0.178	-0.1978	0.1981	0	0.2021
360	10	Wobbuffet	2	0.1981	0.1772	-0.2003	0.1981	0	0.1981
360	11	Wobbuffet	2	0.2042	0.1746	-0.2008	0.1981	0	0.2042
360	12	Wobbuffet	2	0.1982	0.1575	-0.2007	0.1981	0	0.1982
360	13	Wobbuffet	2	0.181	0.1719	-0.2191	0.1981	0.0171	0.1639
360	14	Wobbuffet	2	0.1923	0.1711	-0.1764	0.1981	0.0058	0.1865
360	15	Wobbuffet	2	0.2116	0.1812	-0.2055	0.1981	0	0.2116
360	16	Wobbuffet	2	0.1686	0.1517	-0.2211	0.1981	0.0295	0.1391
360	17	Wobbuffet	2	0.1966	0.1664	-0.2198	0.1981	0.0015	0.1951
360	18	Wobbuffet	2	0.1947	0.1847	-0.2283	0.1981	0.0034	0.1913
360	19	Wobbuffet	2	0.1949	0.1641	-0.2197	0.1981	0.0032	0.1917
361	1	Froslass	2	0.6394	0.623	0.0368	0.5986	0	0.6394
361	2	Froslass	2	0.5312	0.4988	0.0064	0.5986	0.0674	0.4638
361	3	Froslass	2	0.5162	0.4694	-0.0168	0.5986	0.0824	0.4338
361	4	Froslass	2	0.5603	0.5192	-0.0588	0.5986	0.0383	0.522
361	5	Froslass	2	0.5596	0.4946	-0.0002	0.5986	0.039	0.5206
361	6	Froslass	2	0.6396	0.4001	0.2395	0.5986	0	0.6396
361	7	Froslass	2	0.5109	0.3962	0.1313	0.5986	0.0877	0.4232
361	8	Glalie	2	0.5888	0.2459	0.1648	0.5986	0.0098	0.579
361	9	Glalie	2	0.6607	0.3229	0.228	0.5986	0	0.6607
361	10	Froslass	2	0.674	0.4398	0.3455	0.5986	0	0.674
361	11	Glalie	2	0.7035	0.3528	0.2649	0.5986	0	0.7035
361	12	Froslass	2	0.6834	0.4515	0.3349	0.5986	0	0.6834
361	13	Froslass	2	0.5986	0.3946	0.2096	0.5986	0	0.5986
361	14	Glalie	2	0.6812	0.29	0.2106	0.5986	0	0.6812
361	15	Froslass	2	0.6779	0.4175	0.287	0.5986	0	0.6779
361	16	Glalie	2	0.581	0.28	0.1394	0.5986	0.0176	0.5634
361	17	Glalie	2	0.561	0.2458	0.1638	0.5986	0.0376	0.5234
361	18	Froslass	2	0.6103	0.3724	0.2653	0.5986	0	0.6103
361	19	Glalie	2	0.563	0.2924	0.1372	0.5986	0.0356	0.5274
363	1	Spheal	1	0.6877	0.4177	0.2994	0.5329	0	0.6877
363	2	Sealeo	2	0.4035	0.3477	-0.1001	0.5329	0.1294	0.2741
363	3	Sealeo	2	0.3435	0.3077	-0.1508	0.5329	0.1894	0.1541
363	4	Sealeo	2	0.3916	0.3328	-0.1387	0.5329	0.1413	0.2503
363	5	Sealeo	2	0.4779	0.4273	-0.0727	0.5329	0.055	0.4229
363	6	Sealeo	2	0.4355	0.2894	-0.0928	0.5329	0.0974	0.3381
363	7	Walrein	3	0.5329	0.4194	-0.034	0.5329	0	0.5329
363	8	Walrein	3	0.5536	0.3847	0.0543	0.5329	0	0.5536
363	9	Walrein	3	0.5619	0.3973	0.0506	0.5329	0	0.5619
363	10	Walrein	3	0.5924	0.4268	0.0553	0.5329	0	0.5924
363	11	Walrein	3	0.5327	0.4065	0.0169	0.5329	0.0002	0.5325
363	12	Walrein	3	0.5789	0.4274	0.1515	0.5329	0	0.5789
363	13	Walrein	3	0.4736	0.4405	0.008	0.5329	0.0593	0.4143
363	14	Walrein	3	0.6254	0.39	0.1748	0.5329	0	0.6254
363	15	Walrein	3	0.5994	0.4091	0.0737	0.5329	0	0.5994
363	16	Walrein	3	0.6074	0.3679	0.1701	0.5329	0	0.6074
363	17	Walrein	3	0.4935	0.3825	0.0309	0.5329	0.0394	0.4541
363	18	Walrein	3	0.388	0.2902	-0.0413	0.5329	0.1449	0.2431
363	19	Walrein	3	0.5548	0.4123	0.0834	0.5329	0	0.5548
366	1	Huntail	2	0.55	0.5358	-0.0225	0.5912	0.0412	0.5088
366	2	Huntail	2	0.4831	0.3726	0.0785	0.5912	0.1081	0.375
366	3	Gorebyss	2	0.541	0.4987	0.054	0.5912	0.0502	0.4908
366	4	Gorebyss	2	0.5558	0.3945	-0.0478	0.5912	0.0354	0.5204
366	5	Gorebyss	2	0.6036	0.387	0.1064	0.5912	0	0.6036
366	6	Huntail	2	0.3725	0.2674	-0.0667	0.5912	0.2187	0.1538
366	7	Gorebyss	2	0.6229	0.3865	0.1345	0.5912	0	0.6229
366	8	Gorebyss	2	0.6424	0.3701	0.1716	0.5912	0	0.6424
366	9	Gorebyss	2	0.5912	0.3785	0.0414	0.5912	0	0.5912
366	10	Gorebyss	2	0.6951	0.4707	0.2093	0.5912	0	0.6951
366	11	Gorebyss	2	0.6491	0.4266	0.1809	0.5912	0	0.6491
366	12	Gorebyss	2	0.6616	0.3573	0.1996	0.5912	0	0.6616
366	13	Gorebyss	2	0.7353	0.3841	0.2191	0.5912	0	0.7353
366	14	Gorebyss	2	0.6171	0.3763	0.1472	0.5912	0	0.6171
366	15	Gorebyss	2	0.5356	0.3971	0.0102	0.5912	0.0556	0.48
366	16	Gorebyss	2	0.5775	0.3984	0.1207	0.5912	0.0137	0.5638
366	17	Gorebyss	2	0.5475	0.3519	0.0193	0.5912	0.0437	0.5038
366	18	Gorebyss	2	0.4483	0.3448	-0.029	0.5912	0.1429	0.3054
366	19	Gorebyss	2	0.6812	0.3729	0.1546	0.5912	0	0.6812
369	1	Relicanth	1	0.5276	0.4044	0.0415	0.5488	0.0212	0.5064
369	2	Relicanth	1	0.4518	0.3672	-0.0348	0.5488	0.097	0.3548
369	3	Relicanth	1	0.4322	0.3638	-0.0486	0.5488	0.1166	0.3156
369	4	Relicanth	1	0.4705	0.3978	-0.0476	0.5488	0.0783	0.3922
369	5	Relicanth	1	0.4496	0.347	-0.1128	0.5488	0.0992	0.3504
369	6	Relicanth	1	0.5421	0.3083	0.0587	0.5488	0.0067	0.5354
369	7	Relicanth	1	0.5488	0.3494	0.0519	0.5488	0	0.5488
369	8	Relicanth	1	0.438	0.3948	-0.0405	0.5488	0.1108	0.3272
369	9	Relicanth	1	0.5519	0.4048	0.0721	0.5488	0	0.5519
369	10	Relicanth	1	0.6347	0.445	0.1492	0.5488	0	0.6347
369	11	Relicanth	1	0.5471	0.3456	0.0302	0.5488	0.0017	0.5454
369	12	Relicanth	1	0.5873	0.3761	0.1212	0.5488	0	0.5873
369	13	Relicanth	1	0.7038	0.4717	0.2072	0.5488	0	0.7038
369	14	Relicanth	1	0.6412	0.4654	0.1706	0.5488	0	0.6412
369	15	Relicanth	1	0.6405	0.4412	0.0903	0.5488	0	0.6405
369	16	Relicanth	1	0.5828	0.4416	0.1412	0.5488	0	0.5828
369	17	Relicanth	1	0.5791	0.4475	0.1819	0.5488	0	0.5791
369	18	Relicanth	1	0.4943	0.338	0.0916	0.5488	0.0545	0.4398
369	19	Relicanth	1	0.5887	0.4258	0.1629	0.5488	0	0.5887
37	1	Vulpix	1	0.4592	0.3559	-0.0533	0.4905	0.0313	0.4279
37	2	Vulpix	1	0.4675	0.3634	-0.0008	0.4905	0.023	0.4445
37	3	Vulpix	1	0.4668	0.337	0.0059	0.4905	0.0237	0.4431
37	4	Vulpix	1	0.4526	0.2876	-0.0611	0.4905	0.0379	0.4147
37	5	Vulpix	1	0.4464	0.2613	-0.0654	0.4905	0.0441	0.4023
37	6	Ninetales	2	0.704	0.4242	0.2154	0.4905	0	0.704
37	7	Ninetales	2	0.4905	0.3339	-0.032	0.4905	0	0.4905
37	8	Ninetales	2	0.5108	0.3311	-0.0225	0.4905	0	0.5108
37	9	Ninetales	2	0.5722	0.3958	0.0506	0.4905	0	0.5722
37	10	Ninetales	2	0.45	0.3215	-0.0662	0.4905	0.0405	0.4095
37	11	Ninetales	2	0.534	0.3151	-0.0487	0.4905	0	0.534
37	12	Ninetales	2	0.4843	0.318	-0.0266	0.4905	0.0062	0.4781
37	13	Ninetales	2	0.5071	0.326	-0.0546	0.4905	0	0.5071
37	14	Ninetales	2	0.5283	0.2761	-0.0172	0.4905	0	0.5283
37	15	Ninetales	2	0.5727	0.3628	0.0346	0.4905	0	0.5727
37	16	Ninetales	2	0.4852	0.2891	-0.0528	0.4905	0.0053	0.4799
37	17	Ninetales	2	0.474	0.289	-0.0253	0.4905	0.0165	0.4575
37	18	Ninetales	2	0.5263	0.3024	0.0219	0.4905	0	0.5263
37	19	Ninetales	2	0.4999	0.3008	-0.0091	0.4905	0	0.4999
370	1	Luvdisc	1	0.5917	0.5072	-0.0109	0.5281	0	0.5917
370	2	Luvdisc	1	0.5034	0.4403	-0.0214	0.5281	0.0247	0.4787
370	3	Luvdisc	1	0.5511	0.4691	0.0181	0.5281	0	0.5511
370	4	Luvdisc	1	0.5447	0.4763	-0.0744	0.5281	0	0.5447
370	5	Luvdisc	1	0.5523	0.4597	-0.0075	0.5281	0	0.5523
370	6	Luvdisc	1	0.4568	0.2532	-0.0638	0.5281	0.0713	0.3855
370	7	Luvdisc	1	0.6039	0.4076	0.1139	0.5281	0	0.6039
370	8	Luvdisc	1	0.6219	0.4261	0.1337	0.5281	0	0.6219
370	9	Luvdisc	1	0.4969	0.3709	-0.0012	0.5281	0.0312	0.4657
370	10	Luvdisc	1	0.5462	0.4081	0.0844	0.5281	0	0.5462
