sheet	trainer	header_row	location	variant	battle_format	col	species	held_item	field_effect	mega_ability	is_mega	level	level_mode	nature	ability	moves	n_moves	evs	ivs	species_id	item_id	illegal_moves	speed_stat	moves_source_typo
Optional Bosses	TRAINER MASTAJANES	123	Sootopolis City	NONE	single	0	Iron Bundle	Booster Energy	NONE	NONE	False	Player's Highest Lv	scales_to_player	Hasty	Quark Drive	Freeze-Dry;Flip Turn;Ice Beam;Drill Peck	4	6 Atk / 252 SpA / 252 Spe	NONE	1383.0	906	0		NONE
Optional Bosses	TRAINER MASTAJANES	123	Sootopolis City	NONE	single	2	Meowscarada	Life Orb	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Protean	Triple Axel;Play Rough;Flower Trick;Sucker Punch	4	6 HP / 252 Atk / 252 Spe	NONE	1291.0	479	0		NONE
Optional Bosses	TRAINER MASTAJANES	123	Sootopolis City	NONE	single	4	Alakazam	Wise Glasses	NONE	NONE	False	Player's Highest Lv	scales_to_player	Modest	Magic Guard	Dazzling Gleam;Hidden Power Dark;Psychic;Energy Ball	4	6 HP / 252 SpA / 252 Spe	NONE	65.0	476	0		NONE
Optional Bosses	TRAINER MASTAJANES	123	Sootopolis City	NONE	single	6	Ninjask	Expert Belt	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Speed Boost	Swords Dance;X-Scissor;Dual Wingbeat;First Impression	4	6 HP / 252 Atk / 252 Spe	NONE	291.0	477	0		NONE
Optional Bosses	TRAINER MASTAJANES	123	Sootopolis City	NONE	single	8	Urshifu-Rapid-Strike	Coba Berry	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Unseen Fist	Surging Strikes;Close Combat;Iron Head;Bulk Up	4	6 HP / 252 Atk / 252 Spe	NONE	1230.0	558	0		NONE
Optional Bosses	TRAINER MASTAJANES	123	Sootopolis City	NONE	single	10	Infernape	NONE	NONE	Adaptability	True	Player's Highest Lv	scales_to_player	Jolly	Iron Fist	Poison Jab;Close Combat;Pyro Ball;Acrobatics	4	6 HP / 252 Atk / 252 Spe	NONE	392.0	NONE	0		NONE
Optional Bosses	TRAINER BEFOOLS	135	Sootopolis City	NONE	single	0	Gengar	Gengarite	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	Levitate	Shadow Ball;Hypnosis;Hex;Sludge	4	6 HP / 252 SpA / 252 Spe	NONE	94.0	300	1		NONE
Optional Bosses	TRAINER BEFOOLS	135	Sootopolis City	NONE	single	2	Kartana	Focus Sash	NONE	NONE	False	Player's Highest Lv	scales_to_player	Bold	Beast Boost	Leaf Blade;Psycho Cut;Air Slash;X-Scissor	4	252 HP / 252 Def / 6 SpA	NONE	798.0	481	0		NONE
Optional Bosses	TRAINER BEFOOLS	135	Sootopolis City	NONE	single	4	Iron Thorns	Hard Stone	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Quark Drive	Earthquake;Rock Tomb;Rock Slide;Fusion Bolt	4	6 HP / 252 Atk / 252 Spe	NONE	1387.0	437	0		NONE
Optional Bosses	TRAINER BEFOOLS	135	Sootopolis City	NONE	single	6	Iron Hands	Magnet	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Quark Drive	Fake Out;Plasma Fists;Electric Terrain;Force Palm	4	6 HP / 252 Atk / 252 Spe	NONE	1384.0	428	0		NONE
Optional Bosses	TRAINER BEFOOLS	135	Sootopolis City	NONE	single	8	Ceruledge	Charcoal	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Weak Armor	Flamethrower;Bitter Blade;Shadow Claw;Flame Charge	4	6 HP / 252 Atk / 252 Spe	NONE	1325.0	426	0		NONE
Optional Bosses	TRAINER BEFOOLS	135	Sootopolis City	NONE	single	10	Tapu Koko	Magnet	NONE	NONE	False	Player's Highest Lv	scales_to_player	Rash	Electric Surge	Discharge;Agility;Electro Ball;Nature's Madness	4	6 HP / 252 SpA / 252 Spe	NONE	785.0	428	0		NONE
Optional Bosses	TRAINER NATN	147	Sootopolis City	NONE	single	0	Salamence	Salamencite	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Intimidate	Return;Dragon Claw;Earthquake;Dragon Dance	4	6 HP / 252 Atk / 252 Spe	NONE	373.0	328	0		NONE
Optional Bosses	TRAINER NATN	147	Sootopolis City	NONE	single	2	Primarina	Leftovers	NONE	NONE	False	Player's Highest Lv	scales_to_player	Modest	Liquid Voice	Hyper Voice;Moonblast;Flip Turn;Icy Wind	4	6 HP / 252 SpA / 252 Spe	NONE	730.0	472	0		NONE
Optional Bosses	TRAINER NATN	147	Sootopolis City	NONE	single	4	Toxtricity	Life Orb	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	Punk Rock	Overdrive;Sludge Wave;Nuzzle;Volt Switch	4	6 HP / 252 SpA / 252 Spe	NONE	849.0	479	0		NONE
Optional Bosses	TRAINER NATN	147	Sootopolis City	NONE	single	6	Kingambit	Choice Band	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Defiant	Sucker Punch;Knock Off;Iron Head;Low Kick	4	6 HP / 252 Atk / 252 Spe	NONE	1375.0	442	0		NONE
Optional Bosses	TRAINER NATN	147	Sootopolis City	NONE	single	8	Gallade	Expert Belt	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Sharpness	Psycho Cut;Sacred Sword;X-Scissor;Swords Dance	4	6 HP / 252 Atk / 252 Spe	NONE	475.0	477	0		NONE
Optional Bosses	TRAINER NATN	147	Sootopolis City	NONE	single	10	Ceruledge	Charcoal	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Sharpness	Bitter Blade;Shadow Claw;Will-O-Wisp;Swords Dance	4	6 HP / 252 Atk / 252 Spe	NONE	1325.0	426	0		NONE
Optional Bosses	TRAINER MASTERPOUCINE	159	Sootopolis City	NONE	single	0	Dragapult	Dragon Fang	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Clear Body	Dragon Dance;Dragon Darts;U-turn;Shadow Claw	4	6 HP / 252 Atk / 252 Spe	NONE	887.0	439	0		NONE
Optional Bosses	TRAINER MASTERPOUCINE	159	Sootopolis City	NONE	single	2	Sneasler	Shuca Berry	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Poison Touch	Drain Punch;Dire Claw;Mach Punch;Swords Dance	4	6 HP / 252 Atk / 252 Spe	NONE	903.0	557	0		NONE
Optional Bosses	TRAINER MASTERPOUCINE	159	Sootopolis City	NONE	single	4	Rapidash-Galar	Charcoal	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Flash Fire	Fire Lash;Flame Charge;Play Rough;Wild Charge	4	6 HP / 252 Atk / 252 Spe	NONE	976.0	426	0		NONE
Optional Bosses	TRAINER MASTERPOUCINE	159	Sootopolis City	NONE	single	6	Mamoswine	Soft Sand	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Thick Fat	Earthquake;Ice Shard;Icicle Crash;Stone Edge	4	6 HP / 252 Atk / 252 Spe	NONE	473.0	433	0		NONE
Optional Bosses	TRAINER MASTERPOUCINE	159	Sootopolis City	NONE	single	8	Urshifu	Life Orb	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Unseen Fist	Close Combat;Wicked Blow;Sucker Punch;Swords Dance	4	6 HP / 252 Atk / 252 Spe	NONE	892.0	479	0		NONE
Optional Bosses	TRAINER MASTERPOUCINE	159	Sootopolis City	NONE	single	10	Empoleon	NONE	NONE	Emperor's Presence	True	Player's Highest Lv	scales_to_player	Jolly	Torrent	Swords Dance;Iron Head;Aqua Jet;Liquidation	4	6 HP / 252 Atk / 252 Spe	NONE	395.0	NONE	0		NONE
Optional Bosses	TRAINER OBLIVION WING	171	Sootopolis City	NONE	single	0	Gyarados	Mystic Water	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Intimidate	Ice Fang;Aqua Tail;Crunch;Twister	4	6 HP / 252 Atk / 252 Spe	NONE	130.0	427	0		NONE
Optional Bosses	TRAINER OBLIVION WING	171	Sootopolis City	NONE	single	2	Greninja	Mystic Water	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	Protean	Scald;Icy Wind;Extrasensory;Water Pulse	4	6 HP / 252 SpA / 252 Spe	NONE	658.0	427	0		NONE
Optional Bosses	TRAINER OBLIVION WING	171	Sootopolis City	NONE	single	4	Blaziken	Expert Belt	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Striker	Triple Arrows;Brave Bird;Blaze Kick;Quick Attack	4	6 HP / 252 Atk / 252 Spe	NONE	257.0	477	0		NONE
Optional Bosses	TRAINER OBLIVION WING	171	Sootopolis City	NONE	single	6	Roaring Moon	Booster Energy	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Protosynthesis	Night Slash;Dragon Claw;Zen Headbutt;Headbutt	4	6 HP / 252 Atk / 252 Spe	NONE	1398.0	906	0		NONE
Optional Bosses	TRAINER OBLIVION WING	171	Sootopolis City	NONE	single	8	Urshifu	Life Orb	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Unseen Fist	Dynamic Punch;Wicked Blow;Iron Head;Detect	4	6 HP / 252 Atk / 252 Spe	NONE	892.0	479	0		NONE
Optional Bosses	TRAINER OBLIVION WING	171	Sootopolis City	NONE	single	10	Luxray	NONE	NONE	Strong Jaw	True	Player's Highest Lv	scales_to_player	Jolly	Intimidate	Thunder Fang;Crunch;Zing Zap;Baby-Doll Eyes	4	6 HP / 252 Atk / 252 Spe	NONE	405.0	NONE	1		NONE
Optional Bosses	TRAINER BURAK	183	Sootopolis City	NONE	single	0	Infernape	Infernapite	NONE	NONE	False	Player's Highest Lv	scales_to_player	Hasty	Iron Fist	Fake Out;Overheat;Close Combat;Knock Off	4	252 Atk / 6 SpA / 252 Spe	NONE	392.0	979	1		NONE
Optional Bosses	TRAINER BURAK	183	Sootopolis City	NONE	single	2	Gouging Fire	Leftovers	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Protosynthesis	Heat Crash;Dragon Claw;Burning Bulwark;Morning Sun	4	6 HP / 252 Atk / 252 Spe	NONE	1427.0	472	0		NONE
Optional Bosses	TRAINER BURAK	183	Sootopolis City	NONE	single	4	Primarina	Assault Vest	NONE	NONE	False	Player's Highest Lv	scales_to_player	Calm	Liquid Voice	Flip Turn;Moonblast;Ice Beam;Hyper Voice	4	252 HP / 6 SpA / 252 SpD	NONE	730.0	503	0		NONE
Optional Bosses	TRAINER BURAK	183	Sootopolis City	NONE	single	6	Gyarados	Wacan Berry	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Intimidate	Aqua Tail;Ice Fang;Earthquake;Crunch	4	252 Atk / 6 SpA / 252 Spe	NONE	130.0	552	0		NONE
Optional Bosses	TRAINER BURAK	183	Sootopolis City	NONE	single	8	Kingambit	Focus Sash	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Defiant	Kowtow Cleave;Iron Head;Sucker Punch;Brick Break	4	252 Atk / 6 SpA / 252 Spe	NONE	1375.0	481	0		NONE
Optional Bosses	TRAINER BURAK	183	Sootopolis City	NONE	single	10	Spidops	Life Orb	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Stakeout	First Impression;Skitter Smack;Facade;Rock Tomb	4	252 Atk / 6 SpA / 252 Spe	NONE	1302.0	479	0		NONE
Elite 4	ELITE FOUR DRAKE	1		NONE	double	0	Salamence	Life Orb	NONE	NONE	False	82	fixed	Hasty	Intimidate	Dragon Claw;Dual Wingbeat;Hydro Pump;Fire Blast	4	252 Atk / 6 SpA / 252 Spe	NONE	373.0	479	0	270	NONE
Elite 4	ELITE FOUR DRAKE	1		NONE	double	2	Magearna	Leftovers	NONE	NONE	False	82	fixed	Modest	Soul-Heart	Dazzling Gleam;Flash Cannon;Aura Sphere;Energy Ball	4	6 HP / 252 SpA / 252 Spe	NONE	801.0	472	0	188	NONE
Elite 4	ELITE FOUR DRAKE	1		NONE	double	4	Archaludon	Power Herb	NONE	NONE	False	82	fixed	Modest	Bad Company	Draco Meteor;Steel Beam;Electro Shot;Dark Pulse	4	6 HP / 252 SpA / 252 Spe	NONE	1425.0	480	0	221	NONE
Elite 4	ELITE FOUR DRAKE	1		NONE	double	6	Tauros-Paldea-Aqua	Assault Vest	NONE	NONE	False	82	fixed	Jolly	Intimidate	Wave Crash;Close Combat;Zen Headbutt;Rock Slide	4	6 HP / 252 Atk / 252 Spe	NONE	1404.0	503	0	270	NONE
Elite 4	ELITE FOUR DRAKE	1		NONE	double	8	Gouging Fire	Booster Energy	NONE	NONE	False	82	fixed	Adamant	Protosynthesis	Flare Blitz;Dragon Claw;Stomping Tantrum;Dragon Dance	4	6 HP / 252 Atk / 252 Spe	NONE	1427.0	906	0	231	NONE
Elite 4	ELITE FOUR DRAKE	1		NONE	double	10	Rayquaza-Mega	Focus Sash	NONE	NONE	False	82	fixed	Naive	Delta Stream	Dragon Ascent;Dragon Pulse;Earth Power;Extreme Speed	4	252 Atk / 6 SpA / 252 Spe	NONE	953.0	481	0	297	NONE
Elite 4	ELITE FOUR SIDNEY	13		Team 1	single	0	Moltres-Galar	Focus Sash	NONE	NONE	False	85	fixed	Hasty	Berserk	Tailwind;Fiery Wrath;Air Slash;Sucker Punch	4	6 Atk / 252 SpA / 252 Spe	NONE	984.0	481	0	260	NONE
Elite 4	ELITE FOUR SIDNEY	13		Team 1	single	2	Grimmsnarl	Leftovers	NONE	NONE	False	85	fixed	Jolly	Prankster	Spirit Break;Darkest Lariat;Hammer Arm;Parting Shot	4	6 HP / 252 Atk / 252 Spe	NONE	861.0	472	1	204	NONE
Elite 4	ELITE FOUR SIDNEY	13		Team 1	single	4	Munkidori	Assault Vest	NONE	NONE	False	85	fixed	Timid	Toxic Chain	Fake Out;Sludge Wave;Grass Knot;Psychic	4	6 HP / 252 SpA / 252 Spe	NONE	1414.0	503	0	291	NONE
Elite 4	ELITE FOUR SIDNEY	13		Team 1	single	6	Delphox	Life Orb	NONE	NONE	False	85	fixed	Timid	Magic Guard	Mind Blown;Psychic;Shadow Ball;Scorching Sands	4	6 HP / 252 SpA / 252 Spe	NONE	655.0	479	0	287	NONE
Elite 4	ELITE FOUR SIDNEY	13		Team 1	single	8	Roaring Moon	Booster Energy	NONE	NONE	False	85	fixed	Adamant	Protosynthesis	Dragon Dance;Iron Head;Dragon Claw;Knock Off	4	6 HP / 252 Atk / 252 Spe	NONE	1398.0	906	0	287	NONE
Elite 4	ELITE FOUR SIDNEY	13		Team 1	single	10	Absol-Mega	Absolite	NONE	NONE	False	85	fixed	Jolly	Sharpness	Night Slash;Close Combat;Play Rough;Swords Dance	4	6 HP / 252 Atk / 252 Spe	NONE	940.0	326	0	308	NONE
Elite 4	ELITE FOUR SIDNEY	25		Team 2	single	0	Moltres-Galar	Focus Sash	NONE	NONE	False	85	fixed	Quiet	Berserk	Trick Room;Fiery Wrath;Air Slash;Sucker Punch	4	252 HP / 6 Atk / 252 SpA	0 Spe	984.0	481	1	142	NONE
Elite 4	ELITE FOUR SIDNEY	25		Team 2	single	2	Absol	Scope Lens	NONE	NONE	False	85	fixed	Brave	Super Luck	Night Slash;Psycho Cut;Sucker Punch;Close Combat	4	252 HP / 252 Atk / 6 Def	0 Spe	359.0	471	0	118	NONE
Elite 4	ELITE FOUR SIDNEY	25		Team 2	single	4	Munkidori	Assault Vest	NONE	NONE	False	85	fixed	Timid	Toxic Chain	Fake Out;Sludge Wave;Grass Knot;Psychic	4	6 HP / 252 SpA / 252 Spe	NONE	1414.0	503	0	291	NONE
Elite 4	ELITE FOUR SIDNEY	25		Team 2	single	6	Victini	Room Service	NONE	NONE	False	85	fixed	Brave	Victory Star	Trick Room;Zen Headbutt;Bolt Strike;V-create	4	252 HP / 252 Atk / 6 Def	0 Spe	494.0	512	0	157	NONE
Elite 4	ELITE FOUR SIDNEY	25		Team 2	single	8	Guzzlord	Life Orb	NONE	NONE	False	85	fixed	Brave	Beast Boost	Earthquake;Hammer Arm;Dragon Claw;Knock Off	4	252 HP / 252 Atk / 6 SpD	0 Spe	799.0	479	0	39	NONE
Elite 4	ELITE FOUR SIDNEY	25		Team 2	single	10	Grimmsnarl	NONE	NONE	Sheer Force	True	85	fixed	Quiet	Prankster	Dark Pulse;Moonblast;Aura Sphere;Nasty Plot	4	252 HP / 6 Atk / 252 SpA	0 Spe	861.0	NONE	0	96	NONE
Elite 4	ELITE FOUR PHOEBE	38		Team 1	single	0	Okidogi	Assault Vest	NONE	NONE	False	85	fixed	Adamant	Defiant	Close Combat;Poison Jab;Crunch;Mach Punch	4	6 HP / 252 Atk / 252 Spe	NONE	1413.0	503	0	220	NONE
Elite 4	ELITE FOUR PHOEBE	38		Team 1	single	2	Overqwil	Life Orb	NONE	NONE	False	85	fixed	Jolly	Intimidate	Gunk Shot;Throat Chop;Aqua Tail;Facade	4	6 HP / 252 Atk / 252 Spe	NONE	904.0	479	0	251	NONE
Elite 4	ELITE FOUR PHOEBE	38		Team 1	single	4	Annihilape	Punching Glove	NONE	NONE	False	85	fixed	Jolly	Defiant	Drain Punch;Rage Fist;Rock Slide;Bulk Up	4	6 HP / 252 Atk / 252 Spe	NONE	1370.0	902	0	260	NONE
Elite 4	ELITE FOUR PHOEBE	38		Team 1	single	6	Naganadel	Air Balloon	NONE	NONE	False	85	fixed	Timid	Beast Boost	Sludge Wave;Draco Barrage;Fire Blast;Nasty Plot	4	6 HP / 252 SpA / 252 Spe	NONE	804.0	497	0	319	NONE
Elite 4	ELITE FOUR PHOEBE	38		Team 1	single	8	Calyrex-Shadow	Focus Sash	NONE	NONE	False	85	fixed	Timid	As One (Spectrier)	Nasty Plot;Astral Barrage;Psyshock;Draining Kiss	4	6 HP / 252 SpA / 252 Spe	NONE	1233.0	481	0	372	NONE
Elite 4	ELITE FOUR PHOEBE	38		Team 1	single	10	Dusknoir	NONE	NONE	THE GRIPPER	True	85	fixed	Adamant	Hustle	Shadow Punch;Knock Off;Thunder Punch;Ice Punch	4	252 HP / 6 Atk / 252 Def	NONE	477.0	NONE	0	107	NONE
Elite 4	ELITE FOUR PHOEBE	50		Team 2	single	0	Dragapult	Expert Belt	NONE	NONE	False	85	fixed	Jolly	Clear Body	Dragon Darts;U-turn;Shadow Claw;Steel Wing	4	6 HP / 252 Atk / 252 Spe	NONE	887.0	477	0	358	NONE
Elite 4	ELITE FOUR PHOEBE	50		Team 2	single	2	Drapion	Scope Lens	NONE	NONE	False	85	fixed	Jolly	Sniper	Wicked Blow;Cross Poison;Earthquake;Ice Fang	4	6 HP / 252 Atk / 252 Spe	NONE	452.0	471	0	270	NONE
Elite 4	ELITE FOUR PHOEBE	50		Team 2	single	4	Annihilape	Punching Glove	NONE	NONE	False	85	fixed	Jolly	Defiant	Drain Punch;Rage Fist;Rock Slide;Bulk Up	4	6 HP / 252 Atk / 252 Spe	NONE	1370.0	902	0	260	NONE
Elite 4	ELITE FOUR PHOEBE	50		Team 2	single	6	Pecharunt	Life Orb	NONE	NONE	False	85	fixed	Timid	Poison Puppeteer	Malignant Chain;Hex;Hidden Power Fire;Recover	4	6 HP / 252 SpA / 252 Spe	30 Atk / 30 SpA / 30 Spe	1434.0	479	0	256	NONE
Elite 4	ELITE FOUR PHOEBE	50		Team 2	single	8	Calyrex-Shadow	Focus Sash	NONE	NONE	False	85	fixed	Timid	As One (Spectrier)	Nasty Plot;Astral Barrage;Psyshock;Draining Kiss	4	6 HP / 252 SpA / 252 Spe	NONE	1233.0	481	0	372	NONE
Elite 4	ELITE FOUR PHOEBE	50		Team 2	single	10	Gengar-Mega	Gengarite	NONE	NONE	False	85	fixed	Timid	Shadow Tag	Shadow Ball;Sludge Wave;Focus Blast;Nasty Plot	4	6 HP / 252 SpA / 252 Spe	NONE	914.0	300	0	335	NONE
Elite 4	ELITE FOUR GLACIA	63		Team 1	single	0	Ninetales	Heat Rock	NONE	NONE	False	85	fixed	Timid	Drought	Flamethrower;Energy Ball;Psyshock;Scorching Sands	4	6 HP / 252 SpA / 252 Spe	NONE	38.0	448	0	279	NONE
Elite 4	ELITE FOUR GLACIA	63		Team 1	single	2	Decidueye-Hisui	Expert Belt	NONE	NONE	False	85	fixed	Jolly	Quill Rush	Close Combat;Leaf Blade;Sucker Punch;Stone Edge	4	6 HP / 252 Atk / 252 Spe	NONE	1008.0	477	0	223	NONE
Elite 4	ELITE FOUR GLACIA	63		Team 1	single	4	Darmanitan-Galar-Zen	Life Orb	NONE	NONE	False	85	fixed	Jolly	Zen Mode	Flare Blitz;Icicle Crash;Zen Headbutt;Earthquake	4	6 HP / 252 Atk / 252 Spe	NONE	1093.0	479	0	345	NONE
Elite 4	ELITE FOUR GLACIA	63		Team 1	single	6	Volcanion	Heavy-Duty Boots	NONE	NONE	False	85	fixed	Timid	Water Absorb	Hydro Steam;Flamethrower;Sludge Wave;Defog	4	6 HP / 252 SpA / 252 Spe	NONE	721.0		0	223	NONE
Elite 4	ELITE FOUR GLACIA	63		Team 1	single	8	Reshiram	Weakness Policy	NONE	NONE	False	85	fixed	Timid	Turboblaze	Fusion Flare;Dragon Pulse;Aura Sphere;Flame Charge	4	6 HP / 252 SpA / 252 Spe	NONE	643.0		0	260	NONE
Elite 4	ELITE FOUR GLACIA	63		Team 1	single	10	Charizard-Mega-Y	Charizardite Y	NONE	NONE	False	85	fixed	Timid	Drought	Flamethrower;Air Slash;Solar Beam;Dragon Pulse	4	6 HP / 252 SpA / 252 Spe	NONE	908.0	294	0	279	NONE
Elite 4	ELITE FOUR GLACIA	75		Team 2	single	0	Ninetales-Alola	Icy Rock	NONE	NONE	False	85	fixed	Timid	Snow Warning	Extrasensory;Ice Beam;Moonblast;Energy Ball	4	6 HP / 252 SpA / 252 Spe	NONE	962.0	450	1	297	NONE
Elite 4	ELITE FOUR GLACIA	75		Team 2	single	2	Electivire	Expert Belt	NONE	NONE	False	85	fixed	Jolly	Iron Fist	Plasma Fists;Close Combat;Mach Punch;Earthquake	4	6 HP / 252 Atk / 252 Spe	NONE	466.0	477	0	270	NONE
Elite 4	ELITE FOUR GLACIA	75		Team 2	single	4	Darmanitan-Galar-Zen	Life Orb	NONE	NONE	False	85	fixed	Jolly	Zen Mode	Flare Blitz;Icicle Crash;Zen Headbutt;Earthquake	4	6 HP / 252 Atk / 252 Spe	NONE	1093.0	479	0	345	NONE
Elite 4	ELITE FOUR GLACIA	75		Team 2	single	6	Volcanion	Heavy-Duty Boots	NONE	NONE	False	85	fixed	Timid	Water Absorb	Steam Eruption;Flamethrower;Sludge Wave;Defog	4	6 HP / 252 SpA / 252 Spe	NONE	721.0		0	223	NONE
Elite 4	ELITE FOUR GLACIA	75		Team 2	single	8	Kyurem-Black	Loaded Dice	NONE	NONE	False	85	fixed	Jolly	Teravolt	Fusion Bolt;Scale Shot;Icicle Spear;Dragon Dance	4	6 HP / 252 Atk / 252 Spe	NONE	1105.0	904	0	270	NONE
Elite 4	ELITE FOUR GLACIA	75		Team 2	single	10	Abomasnow-Mega	Abomasite	NONE	NONE	False	85	fixed	Jolly	Slush Rush	Ice Hammer;Ice Shard;Wood Hammer;Earthquake	4	6 HP / 252 Atk / 252 Spe	NONE	949.0	335	0	204	NONE
Elite 4	ELITE FOUR CYNTHIA	88		NONE	single	0	Spiritomb	Assault Vest	NONE	NONE	False	85	fixed	Sassy	Intimidate	Dark Hole;Sucker Punch;Dream Eater;Poltergeist	4	252 HP / 6 SpA / 252 SpD	NONE	442.0	503	0	81	NONE
Elite 4	ELITE FOUR CYNTHIA	88		NONE	single	2	Heatran	Air Balloon	NONE	NONE	False	85	fixed	Timid	Flash Fire	Flamethrower;Flash Cannon;Power Gem;Will-O-Wisp	4	6 HP / 252 SpA / 252 Spe	NONE	485.0	497	0	236	NONE
Elite 4	ELITE FOUR CYNTHIA	88		NONE	single	4	Cramorant	Focus Sash	NONE	NONE	False	85	fixed	Timid	Gulp Missile	Surf;Ice Beam;Air Slash;Roost	4	6 HP / 252 SpA / 252 Spe	NONE	845.0	481	0	289	NONE
Elite 4	ELITE FOUR CYNTHIA	88		NONE	single	6	Zamazenta-Crowned	Rusted Shield	NONE	NONE	False	85	fixed	Jolly	Dauntless Shield	Body Press;Iron Defense;Behemoth Bash;Play Rough	4	6 HP / 252 Atk / 252 Spe	NONE	1228.0	289	1	332	NONE
Elite 4	ELITE FOUR CYNTHIA	88		NONE	single	8	Xerneas	Power Herb	NONE	NONE	False	85	fixed	Timid	Fairy Aura	Moonblast;Psyshock;Hidden Power Fire;Geomancy	4	6 HP / 252 SpA / 252 Spe	30 Atk / 30 SpA / 30 Spe	716.0	480	0	277	NONE
Elite 4	ELITE FOUR CYNTHIA	88		NONE	single	10	Garchomp-Mega	Garchompite	NONE	NONE	False	85	fixed	Jolly	Sand Force	Scale Shot;Earthquake;Stone Edge;Swords Dance	4	6 HP / 252 Atk / 252 Spe	NONE	947.0	333	0	283	NONE
Elite 4	CHAMPION WALLACE	101		NONE	double	0	Empoleon	NONE	NONE	Emperor's Presence	True	85	fixed	Jolly	Torrent	Iron Head;Liquidation;Drill Peck;Protect	4	6 HP / 252 Atk / 252 Spe	NONE	395.0	NONE	0	204	NONE
Elite 4	CHAMPION WALLACE	101		NONE	double	2	Palkia-Primal	Lustrous Orb	NONE	NONE	False	85	fixed	Timid	Primal Armor	Spacial Rend;Earth Power;Aura Sphere;Hydro Pump	4	6 HP / 252 SpA / 252 Spe	NONE	1530.0	402	0	279	NONE
Elite 4	CHAMPION WALLACE	101		NONE	double	4	Suicune	Leftovers	NONE	NONE	False	85	fixed	Timid	Inner Focus	Scald;Ice Beam;Calm Mind;Air Slash	4	6 HP / 252 SpA / 252 Spe	NONE	245.0	472	0	251	NONE
Elite 4	CHAMPION STEVEN	101		NONE	double	6	Empoleon	NONE	NONE	Lightning Rod	True	85	fixed	Sassy	Torrent	Flip Turn;Flash Cannon;Toxic;Roost	4	252 HP / 6 SpA / 252 SpD	NONE	395.0	NONE	0	119	NONE
Elite 4	CHAMPION STEVEN	101		NONE	double	8	Dialga-Primal	Adamant Orb	NONE	NONE	False	85	fixed	Timid	Primal Armor	Draco Barrage;Flash Cannon;Fire Blast;Ice Beam	4	6 HP / 252 SpA / 252 Spe	NONE	1529.0	401	0	260	NONE
Elite 4	CHAMPION STEVEN	101		NONE	double	10	Metagross	Assault Vest	NONE	NONE	False	85	fixed	Jolly	Tough Claws	Meteor Mash;Zen Headbutt;Ice Punch;Bullet Punch	4	6 HP / 252 Atk / 252 Spe	NONE	376.0	503	0	223	NONE
